id,node,node.type,node.label,pln
n07732,LMLN,1,GENE,Nervous
n07733,LMNA,1,GENE,Nervous
n07734,LMNB1,1,GENE,Nervous
n07735,LMNB2,1,GENE,Nervous
n07736,LMNTD1,1,GENE,Nervous
n07737,LMNTD2,1,GENE,Nervous
n07738,LMO1,1,GENE,Nervous
n07739,LMO2,1,GENE,Nervous
n07740,LMO3,1,GENE,Nervous
n07741,LMO4,1,GENE,Nervous
n07742,LMO7,1,GENE,Nervous
n07743,LMO7DN,1,GENE,Nervous
n07744,LMOD1,1,GENE,Nervous
n07745,LMOD2,1,GENE,Nervous
n07746,LMOD3,1,GENE,Nervous
n07747,LMTK2,1,GENE,Nervous
n07748,LMTK3,1,GENE,Nervous
n07749,LMX1A,1,GENE,Nervous
n07750,LMX1B,1,GENE,Nervous
n07751,LNP1,1,GENE,Nervous
n07752,LNPEP,1,GENE,Nervous
n07753,LNX1,1,GENE,Nervous
n07754,LNX2,1,GENE,Nervous
n07755,LONP1,1,GENE,Nervous
n07756,LONP2,1,GENE,Nervous
n07757,LONRF1,1,GENE,Nervous
n07758,LONRF2,1,GENE,Nervous
n07759,LOR,1,GENE,Nervous
n07760,LOX,1,GENE,Nervous
n07761,LOXHD1,1,GENE,Nervous
n07762,LOXL1,1,GENE,Nervous
n07763,LOXL2,1,GENE,Nervous
n07764,LOXL3,1,GENE,Nervous
n07765,LOXL4,1,GENE,Nervous
n07766,LPA,1,GENE,Nervous
n07767,LPAR1,1,GENE,Nervous
n07768,LPAR2,1,GENE,Nervous
n07769,LPAR3,1,GENE,Nervous
n07770,LPAR5,1,GENE,Nervous
n07771,LPAR6,1,GENE,Nervous
n07772,LPCAT1,1,GENE,Nervous
n07773,LPCAT2,1,GENE,Nervous
n07774,LPCAT3,1,GENE,Nervous
n07775,LPCAT4,1,GENE,Nervous
n07776,LPGAT1,1,GENE,Nervous
n07777,LPIN1,1,GENE,Nervous
n07778,LPIN2,1,GENE,Nervous
n07779,LPIN3,1,GENE,Nervous
n07780,LPL,1,GENE,Nervous
n07781,LPO,1,GENE,Nervous
n07782,LPP,1,GENE,Nervous
n07783,LPXN,1,GENE,Nervous
n07784,LRAT,1,GENE,Nervous
n07785,LRBA,1,GENE,Nervous
n07786,LRCH1,1,GENE,Nervous
n07787,LRCH3,1,GENE,Nervous
n07788,LRCH4,1,GENE,Nervous
n07789,LRFN1,1,GENE,Nervous
n07790,LRFN2,1,GENE,Nervous
n07791,LRFN3,1,GENE,Nervous
n07792,LRFN4,1,GENE,Nervous
n07793,LRFN5,1,GENE,Nervous
n07794,LRG1,1,GENE,Nervous
n07795,LRGUK,1,GENE,Nervous
n07796,LRIF1,1,GENE,Nervous
n07797,LRIG1,1,GENE,Nervous
n07798,LRIG2,1,GENE,Nervous
n07799,LRIG3,1,GENE,Nervous
n07800,LRIT1,1,GENE,Nervous
n07801,LRIT2,1,GENE,Nervous
n07802,LRIT3,1,GENE,Nervous
n07803,LRMP,1,GENE,Nervous
n07804,LRP1,1,GENE,Nervous
n07805,LRP10,1,GENE,Nervous
n07806,LRP11,1,GENE,Nervous
n07807,LRP12,1,GENE,Nervous
n07808,LRP1B,1,GENE,Nervous
n07809,LRP2,1,GENE,Nervous
n07810,LRP2BP,1,GENE,Nervous
n07811,LRP3,1,GENE,Nervous
n07812,LRP4,1,GENE,Nervous
n07813,LRP5,1,GENE,Nervous
n07814,LRP5L,1,GENE,Nervous
n07815,LRP6,1,GENE,Nervous
n07816,LRP8,1,GENE,Nervous
n07817,LRPAP1,1,GENE,Nervous
n07818,LRPPRC,1,GENE,Nervous
n07819,LRR1,1,GENE,Nervous
n07820,LRRC1,1,GENE,Nervous
n07821,LRRC10,1,GENE,Nervous
n07822,LRRC10B,1,GENE,Nervous
n07823,LRRC14,1,GENE,Nervous
n07824,LRRC14B,1,GENE,Nervous
n07825,LRRC15,1,GENE,Nervous
n07826,LRRC17,1,GENE,Nervous
n07827,LRRC18,1,GENE,Nervous
n07828,LRRC19,1,GENE,Nervous
n07829,LRRC2,1,GENE,Nervous
n07830,LRRC20,1,GENE,Nervous
n07831,LRRC23,1,GENE,Nervous
n07832,LRRC24,1,GENE,Nervous
n07833,LRRC25,1,GENE,Nervous
n07834,LRRC26,1,GENE,Nervous
n07835,LRRC27,1,GENE,Nervous
n07836,LRRC28,1,GENE,Nervous
n07837,LRRC29,1,GENE,Nervous
n07838,LRRC3,1,GENE,Nervous
n07839,LRRC30,1,GENE,Nervous
n07840,LRRC31,1,GENE,Nervous
n07841,LRRC32,1,GENE,Nervous
n07842,LRRC34,1,GENE,Nervous
n07843,LRRC36,1,GENE,Nervous
n07844,LRRC37A,1,GENE,Nervous
n07845,LRRC37A2,1,GENE,Nervous
n07846,LRRC37A3,1,GENE,Nervous
n07847,LRRC37B,1,GENE,Nervous
n07848,LRRC38,1,GENE,Nervous
n07849,LRRC39,1,GENE,Nervous
n07850,LRRC3B,1,GENE,Nervous
n07851,LRRC3C,1,GENE,Nervous
n07852,LRRC4,1,GENE,Nervous
n07853,LRRC40,1,GENE,Nervous
n07854,LRRC41,1,GENE,Nervous
n07855,LRRC42,1,GENE,Nervous
n07856,LRRC43,1,GENE,Nervous
n07857,LRRC45,1,GENE,Nervous
n07858,LRRC46,1,GENE,Nervous
n07859,LRRC47,1,GENE,Nervous
n07860,LRRC49,1,GENE,Nervous
n07861,LRRC4B,1,GENE,Nervous
n07862,LRRC4C,1,GENE,Nervous
n07863,LRRC52,1,GENE,Nervous
n07864,LRRC55,1,GENE,Nervous
n07865,LRRC56,1,GENE,Nervous
n07866,LRRC57,1,GENE,Nervous
n07867,LRRC58,1,GENE,Nervous
n07868,LRRC59,1,GENE,Nervous
n07869,LRRC6,1,GENE,Nervous
n07870,LRRC61,1,GENE,Nervous
n07871,LRRC63,1,GENE,Nervous
n07872,LRRC66,1,GENE,Nervous
n07873,LRRC69,1,GENE,Nervous
n07874,LRRC7,1,GENE,Nervous
n07875,LRRC70,1,GENE,Nervous
n07876,LRRC71,1,GENE,Nervous
n07877,LRRC72,1,GENE,Nervous
n07878,LRRC73,1,GENE,Nervous
n07879,LRRC74A,1,GENE,Nervous
n07880,LRRC75A,1,GENE,Nervous
n07881,LRRC75B,1,GENE,Nervous
n07882,LRRC8A,1,GENE,Nervous
n07883,LRRC8B,1,GENE,Nervous
n07884,LRRC8C,1,GENE,Nervous
n07885,LRRC8D,1,GENE,Nervous
n07886,LRRC8E,1,GENE,Nervous
n07887,LRRCC1,1,GENE,Nervous
n07888,LRRD1,1,GENE,Nervous
n07889,LRRFIP1,1,GENE,Nervous
n07890,LRRFIP2,1,GENE,Nervous
n07891,LRRIQ1,1,GENE,Nervous
n07892,LRRIQ3,1,GENE,Nervous
n07893,LRRIQ4,1,GENE,Nervous
n07894,LRRK1,1,GENE,Nervous
n07895,LRRK2,1,GENE,Nervous
n07896,LRRN1,1,GENE,Nervous
n07897,LRRN2,1,GENE,Nervous
n07898,LRRN3,1,GENE,Nervous
n07899,LRRN4,1,GENE,Nervous
n07900,LRRN4CL,1,GENE,Nervous
n07901,LRRTM1,1,GENE,Nervous
n07902,LRRTM2,1,GENE,Nervous
n07903,LRRTM3,1,GENE,Nervous
n07904,LRRTM4,1,GENE,Nervous
n07905,LRSAM1,1,GENE,Nervous
n07906,LRTM1,1,GENE,Nervous
n07907,LRTM2,1,GENE,Nervous
n07908,LRTOMT,1,GENE,Nervous
n07909,LRWD1,1,GENE,Nervous
n07910,LSAMP,1,GENE,Nervous
n07911,LSG1,1,GENE,Nervous
n07912,LSM1,1,GENE,Nervous
n07913,LSM10,1,GENE,Nervous
n07914,LSM11,1,GENE,Nervous
n07915,LSM12,1,GENE,Nervous
n07916,LSM14A,1,GENE,Nervous
n07917,LSM14B,1,GENE,Nervous
n07918,LSM2,1,GENE,Nervous
n07919,LSM3,1,GENE,Nervous
n07920,LSM5,1,GENE,Nervous
n07921,LSM6,1,GENE,Nervous
n07922,LSM7,1,GENE,Nervous
n07923,LSM8,1,GENE,Nervous
n07924,LSMEM2,1,GENE,Nervous
n07925,LSP1,1,GENE,Nervous
n07926,LSR,1,GENE,Nervous
n07927,LSS,1,GENE,Nervous
n07928,LST1,1,GENE,Nervous
n07929,LTA,1,GENE,Nervous
n07930,LTA4H,1,GENE,Nervous
n07931,LTB,1,GENE,Nervous
n07932,LTB4R,1,GENE,Nervous
n07933,LTB4R2,1,GENE,Nervous
n07934,LTBP1,1,GENE,Nervous
n07935,LTBP2,1,GENE,Nervous
n07936,LTBP3,1,GENE,Nervous
n07937,LTBP4,1,GENE,Nervous
n07938,LTC4S,1,GENE,Nervous
n07939,LTF,1,GENE,Nervous
n07940,LTK,1,GENE,Nervous
n07941,LTN1,1,GENE,Nervous
n07942,LTV1,1,GENE,Nervous
n07943,LUC7L,1,GENE,Nervous
n07944,LUC7L2,1,GENE,Nervous
n07945,LUC7L3,1,GENE,Nervous
n07946,LUM,1,GENE,Nervous
n07947,LURAP1,1,GENE,Nervous
n07948,LURAP1L,1,GENE,Nervous
n07949,LUZP1,1,GENE,Nervous
n07950,LUZP2,1,GENE,Nervous
n07951,LVRN,1,GENE,Nervous
n07952,LXN,1,GENE,Nervous
n07953,LY6D,1,GENE,Nervous
n07954,LY6E,1,GENE,Nervous
n07955,LY6G5B,1,GENE,Nervous
n07956,LY6G5C,1,GENE,Nervous
n07957,LY6G6C,1,GENE,Nervous
n07958,LY6G6F,1,GENE,Nervous
n07959,LY6H,1,GENE,Nervous
n07960,LY6K,1,GENE,Nervous
n07961,LY75,1,GENE,Nervous
n07962,LY75-CD302,1,GENE,Nervous
n07963,LY86,1,GENE,Nervous
n07964,LY9,1,GENE,Nervous
n07965,LY96,1,GENE,Nervous
n07966,LYAR,1,GENE,Nervous
n07967,LYG1,1,GENE,Nervous
n07968,LYG2,1,GENE,Nervous
n07969,LYL1,1,GENE,Nervous
n07970,LYN,1,GENE,Nervous
n07971,LYNX1,1,GENE,Nervous
n07972,LYPD1,1,GENE,Nervous
n07973,LYPD2,1,GENE,Nervous
n07974,LYPD3,1,GENE,Nervous
n07975,LYPD5,1,GENE,Nervous
n07976,LYPD6,1,GENE,Nervous
n07977,LYPD6B,1,GENE,Nervous
n07978,LYPLA1,1,GENE,Nervous
n07979,LYPLA2,1,GENE,Nervous
n07980,LYPLAL1,1,GENE,Nervous
n07981,LYRM1,1,GENE,Nervous
n07982,LYRM2,1,GENE,Nervous
n07983,LYRM4,1,GENE,Nervous
n07984,LYRM7,1,GENE,Nervous
n07985,LYRM9,1,GENE,Nervous
n07986,LYSMD1,1,GENE,Nervous
n07987,LYSMD2,1,GENE,Nervous
n07988,LYSMD3,1,GENE,Nervous
n07989,LYSMD4,1,GENE,Nervous
n07990,LYST,1,GENE,Nervous
n07991,LYVE1,1,GENE,Nervous
n07992,LYZ,1,GENE,Nervous
n07993,LYZL1,1,GENE,Nervous
n07994,LYZL2,1,GENE,Nervous
n07995,LYZL4,1,GENE,Nervous
n07996,LZIC,1,GENE,Nervous
n07997,LZTFL1,1,GENE,Nervous
n07998,LZTR1,1,GENE,Nervous
n07999,LZTS1,1,GENE,Nervous
n08000,LZTS2,1,GENE,Nervous
n08001,LZTS3,1,GENE,Nervous
n08002,M1AP,1,GENE,Nervous
n08003,M6PR,1,GENE,Nervous
n08004,MAATS1,1,GENE,Nervous
n08005,MAB21L1,1,GENE,Nervous
n08006,MAB21L2,1,GENE,Nervous
n08007,MAB21L3,1,GENE,Nervous
n08008,MACC1,1,GENE,Nervous
n08009,MACF1,1,GENE,Nervous
n08010,MACROD1,1,GENE,Nervous
n08011,MACROD2,1,GENE,Nervous
n08012,MAD1L1,1,GENE,Nervous
n08013,MAD2L1,1,GENE,Nervous
n08014,MAD2L1BP,1,GENE,Nervous
n08015,MAD2L2,1,GENE,Nervous
n08016,MADCAM1,1,GENE,Nervous
n08017,MADD,1,GENE,Nervous
n08018,MAEA,1,GENE,Nervous
n08019,MAEL,1,GENE,Nervous
n08020,MAF,1,GENE,Nervous
n08021,MAF1,1,GENE,Nervous
n08022,MAFA,1,GENE,Nervous
n08023,MAFB,1,GENE,Nervous
n08024,MAFF,1,GENE,Nervous
n08025,MAFG,1,GENE,Nervous
n08026,MAFK,1,GENE,Nervous
n08027,MAG,1,GENE,Nervous
n08028,MAGEF1,1,GENE,Nervous
n08029,MAGEL2,1,GENE,Nervous
n08030,MAGI1,1,GENE,Nervous
n08031,MAGI2,1,GENE,Nervous
n08032,MAGI3,1,GENE,Nervous
n08033,MAGOH,1,GENE,Nervous
n08034,MAGOHB,1,GENE,Nervous
n08035,MAK,1,GENE,Nervous
n08036,MAK16,1,GENE,Nervous
n08037,MAL,1,GENE,Nervous
n08038,MAL2,1,GENE,Nervous
n08039,MALL,1,GENE,Nervous
n08040,MALRD1,1,GENE,Nervous
n08041,MALSU1,1,GENE,Nervous
n08042,MALT1,1,GENE,Nervous
n08043,MAMDC2,1,GENE,Nervous
n08044,MAMDC4,1,GENE,Nervous
n08045,MAML1,1,GENE,Nervous
n08046,MAML2,1,GENE,Nervous
n08047,MAML3,1,GENE,Nervous
n08048,MAMSTR,1,GENE,Nervous
n08049,MAN1A1,1,GENE,Nervous
n08050,MAN1A2,1,GENE,Nervous
n08051,MAN1B1,1,GENE,Nervous
n08052,MAN1C1,1,GENE,Nervous
n08053,MAN2A1,1,GENE,Nervous
n08054,MAN2A2,1,GENE,Nervous
n08055,MAN2B1,1,GENE,Nervous
n08056,MAN2B2,1,GENE,Nervous
n08057,MAN2C1,1,GENE,Nervous
n08058,MANBA,1,GENE,Nervous
n08059,MANBAL,1,GENE,Nervous
n08060,MANEA,1,GENE,Nervous
n08061,MANEAL,1,GENE,Nervous
n08062,MANF,1,GENE,Nervous
n08063,MANSC1,1,GENE,Nervous
n08064,MANSC4,1,GENE,Nervous
n08065,MAP10,1,GENE,Nervous
n08066,MAP1A,1,GENE,Nervous
n08067,MAP1B,1,GENE,Nervous
n08068,MAP1LC3A,1,GENE,Nervous
n08069,MAP1LC3B,1,GENE,Nervous
n08070,MAP1LC3C,1,GENE,Nervous
n08071,MAP1S,1,GENE,Nervous
n08072,MAP2,1,GENE,Nervous
n08073,MAP2K1,1,GENE,Nervous
n08074,MAP2K2,1,GENE,Nervous
n08075,MAP2K3,1,GENE,Nervous
n08076,MAP2K4,1,GENE,Nervous
n08077,MAP2K5,1,GENE,Nervous
n08078,MAP2K6,1,GENE,Nervous
n08079,MAP2K7,1,GENE,Nervous
n08080,MAP3K1,1,GENE,Nervous
n08081,MAP3K10,1,GENE,Nervous
n08082,MAP3K11,1,GENE,Nervous
n08083,MAP3K12,1,GENE,Nervous
n08084,MAP3K13,1,GENE,Nervous
n08085,MAP3K19,1,GENE,Nervous
n08086,MAP3K2,1,GENE,Nervous
n08087,MAP3K3,1,GENE,Nervous
n08088,MAP3K4,1,GENE,Nervous
n08089,MAP3K5,1,GENE,Nervous
n08090,MAP3K6,1,GENE,Nervous
n08091,MAP3K7,1,GENE,Nervous
n08092,MAP3K7CL,1,GENE,Nervous
n08093,MAP3K8,1,GENE,Nervous
n08094,MAP3K9,1,GENE,Nervous
n08095,MAP4,1,GENE,Nervous
n08096,MAP4K1,1,GENE,Nervous
n08097,MAP4K2,1,GENE,Nervous
n08098,MAP4K3,1,GENE,Nervous
n08099,MAP4K4,1,GENE,Nervous
n08100,MAP4K5,1,GENE,Nervous
n08101,MAP6,1,GENE,Nervous
n08102,MAP6D1,1,GENE,Nervous
n08103,MAP7,1,GENE,Nervous
n08104,MAP7D1,1,GENE,Nervous
n08105,MAP9,1,GENE,Nervous
n08106,MAPK1,1,GENE,Nervous
n08107,MAPK10,1,GENE,Nervous
n08108,MAPK11,1,GENE,Nervous
n08109,MAPK12,1,GENE,Nervous
n08110,MAPK13,1,GENE,Nervous
n08111,MAPK14,1,GENE,Nervous
n08112,MAPK15,1,GENE,Nervous
n08113,MAPK1IP1L,1,GENE,Nervous
n08114,MAPK3,1,GENE,Nervous
n08115,MAPK4,1,GENE,Nervous
n08116,MAPK6,1,GENE,Nervous
n08117,MAPK7,1,GENE,Nervous
n08118,MAPK8,1,GENE,Nervous
n08119,MAPK8IP1,1,GENE,Nervous
n08120,MAPK8IP2,1,GENE,Nervous
n08121,MAPK8IP3,1,GENE,Nervous
n08122,MAPK9,1,GENE,Nervous
n08123,MAPKAP1,1,GENE,Nervous
n08124,MAPKAPK2,1,GENE,Nervous
n08125,MAPKAPK3,1,GENE,Nervous
n08126,MAPKAPK5,1,GENE,Nervous
n08127,MAPKBP1,1,GENE,Nervous
n08128,MAPRE1,1,GENE,Nervous
n08129,MAPRE2,1,GENE,Nervous
n08130,MAPRE3,1,GENE,Nervous
n08131,MAPT,1,GENE,Nervous
n08132,MARC1,1,GENE,Nervous
n08133,MARC2,1,GENE,Nervous
n08134,MARCH1,1,GENE,Nervous
n08135,MARCH10,1,GENE,Nervous
n08136,MARCH11,1,GENE,Nervous
n08137,MARCH2,1,GENE,Nervous
n08138,MARCH3,1,GENE,Nervous
n08139,MARCH4,1,GENE,Nervous
n08140,MARCH5,1,GENE,Nervous
n08141,MARCH6,1,GENE,Nervous
n08142,MARCH7,1,GENE,Nervous
n08143,MARCH8,1,GENE,Nervous
n08144,MARCH9,1,GENE,Nervous
n08145,MARCKSL1,1,GENE,Nervous
n08146,MARCO,1,GENE,Nervous
n08147,MARK1,1,GENE,Nervous
n08148,MARK2,1,GENE,Nervous
n08149,MARK3,1,GENE,Nervous
n08150,MARK4,1,GENE,Nervous
n08151,MARS,1,GENE,Nervous
n08152,MARS2,1,GENE,Nervous
n08153,MARVELD1,1,GENE,Nervous
n08154,MARVELD2,1,GENE,Nervous
n08155,MARVELD3,1,GENE,Nervous
n08156,MAS1,1,GENE,Nervous
n08157,MAS1L,1,GENE,Nervous
n08158,MASP1,1,GENE,Nervous
n08159,MASP2,1,GENE,Nervous
n08160,MAST1,1,GENE,Nervous
n08161,MAST2,1,GENE,Nervous
n08162,MAST3,1,GENE,Nervous
n08163,MAST4,1,GENE,Nervous
n08164,MASTL,1,GENE,Nervous
n08165,MAT1A,1,GENE,Nervous
n08166,MAT2A,1,GENE,Nervous
n08167,MAT2B,1,GENE,Nervous
n08168,MATK,1,GENE,Nervous
n08169,MATN1,1,GENE,Nervous
n08170,MATN2,1,GENE,Nervous
n08171,MATN3,1,GENE,Nervous
n08172,MATN4,1,GENE,Nervous
n08173,MATR3,1,GENE,Nervous
n08174,MAU2,1,GENE,Nervous
n08175,MAVS,1,GENE,Nervous
n08176,MAX,1,GENE,Nervous
n08177,MAZ,1,GENE,Nervous
n08178,MB,1,GENE,Nervous
n08179,MB21D2,1,GENE,Nervous
n08180,MBD1,1,GENE,Nervous
n08181,MBD2,1,GENE,Nervous
n08182,MBD3L1,1,GENE,Nervous
n08183,MBD3L2,1,GENE,Nervous
n08184,MBD4,1,GENE,Nervous
n08185,MBD5,1,GENE,Nervous
n08186,MBD6,1,GENE,Nervous
n08187,MBIP,1,GENE,Nervous
n08188,MBL2,1,GENE,Nervous
n08189,MBLAC1,1,GENE,Nervous
n08190,MBLAC2,1,GENE,Nervous
n08191,MBNL1,1,GENE,Nervous
n08192,MBNL2,1,GENE,Nervous
n08193,MBOAT1,1,GENE,Nervous
n08194,MBOAT2,1,GENE,Nervous
n08195,MBOAT4,1,GENE,Nervous
n08196,MBOAT7,1,GENE,Nervous
n08197,MBP,1,GENE,Nervous
n08198,MBTD1,1,GENE,Nervous
n08199,MBTPS1,1,GENE,Nervous
n08200,MC2R,1,GENE,Nervous
n08201,MC3R,1,GENE,Nervous
n08202,MC4R,1,GENE,Nervous
n08203,MC5R,1,GENE,Nervous
n08204,MCAT,1,GENE,Nervous
n08205,MCC,1,GENE,Nervous
n08206,MCCC1,1,GENE,Nervous
n08207,MCCC2,1,GENE,Nervous
n08208,MCEE,1,GENE,Nervous
n08209,MCEMP1,1,GENE,Nervous
n08210,MCF2L,1,GENE,Nervous
n08211,MCF2L2,1,GENE,Nervous
n08212,MCFD2,1,GENE,Nervous
n08213,MCHR1,1,GENE,Nervous
n08214,MCHR2,1,GENE,Nervous
n08215,MCIDAS,1,GENE,Nervous
n08216,MCL1,1,GENE,Nervous
n08217,MCM10,1,GENE,Nervous
n08218,MCM2,1,GENE,Nervous
n08219,MCM3,1,GENE,Nervous
n08220,MCM3AP,1,GENE,Nervous
n08221,MCM4,1,GENE,Nervous
n08222,MCM5,1,GENE,Nervous
n08223,MCM6,1,GENE,Nervous
n08224,MCM7,1,GENE,Nervous
n08225,MCM8,1,GENE,Nervous
n08226,MCM9,1,GENE,Nervous
n08227,MCMBP,1,GENE,Nervous
n08228,MCMDC2,1,GENE,Nervous
n08229,MCOLN1,1,GENE,Nervous
n08230,MCOLN2,1,GENE,Nervous
n08231,MCOLN3,1,GENE,Nervous
n08232,MCPH1,1,GENE,Nervous
n08233,MCRS1,1,GENE,Nervous
n08234,MCTP1,1,GENE,Nervous
n08235,MCTP2,1,GENE,Nervous
n08236,MCU,1,GENE,Nervous
n08237,MCUR1,1,GENE,Nervous
n08238,MDC1,1,GENE,Nervous
n08239,MDFI,1,GENE,Nervous
n08240,MDFIC,1,GENE,Nervous
n08241,MDGA1,1,GENE,Nervous
n08242,MDGA2,1,GENE,Nervous
n08243,MDH1,1,GENE,Nervous
n08244,MDH1B,1,GENE,Nervous
n08245,MDH2,1,GENE,Nervous
n08246,MDK,1,GENE,Nervous
n08247,MDM1,1,GENE,Nervous
n08248,MDM2,1,GENE,Nervous
n08249,MDM4,1,GENE,Nervous
n08250,MDN1,1,GENE,Nervous
n08251,MDP1,1,GENE,Nervous
n08252,ME1,1,GENE,Nervous
n08253,ME2,1,GENE,Nervous
n08254,ME3,1,GENE,Nervous
n08255,MEA1,1,GENE,Nervous
n08256,MEAF6,1,GENE,Nervous
n08257,MECOM,1,GENE,Nervous
n08258,MECR,1,GENE,Nervous
n08259,MED1,1,GENE,Nervous
n08260,MED10,1,GENE,Nervous
n08261,MED11,1,GENE,Nervous
n08262,MED12L,1,GENE,Nervous
n08263,MED13,1,GENE,Nervous
n08264,MED13L,1,GENE,Nervous
n08265,MED15,1,GENE,Nervous
n08266,MED16,1,GENE,Nervous
n08267,MED17,1,GENE,Nervous
n08268,MED18,1,GENE,Nervous
n08269,MED19,1,GENE,Nervous
n08270,MED20,1,GENE,Nervous
n08271,MED21,1,GENE,Nervous
n08272,MED22,1,GENE,Nervous
n08273,MED23,1,GENE,Nervous
n08274,MED24,1,GENE,Nervous
n08275,MED25,1,GENE,Nervous
n08276,MED26,1,GENE,Nervous
n08277,MED27,1,GENE,Nervous
n08278,MED28,1,GENE,Nervous
n08279,MED29,1,GENE,Nervous
n08280,MED30,1,GENE,Nervous
n08281,MED31,1,GENE,Nervous
n08282,MED4,1,GENE,Nervous
n08283,MED6,1,GENE,Nervous
n08284,MED7,1,GENE,Nervous
n08285,MED8,1,GENE,Nervous
n08286,MED9,1,GENE,Nervous
n08287,MEDAG,1,GENE,Nervous
n08288,MEF2A,1,GENE,Nervous
n08289,MEF2B,1,GENE,Nervous
n08290,MEF2C,1,GENE,Nervous
n08291,MEF2D,1,GENE,Nervous
n08292,MEFV,1,GENE,Nervous
n08293,MEGF10,1,GENE,Nervous
n08294,MEGF11,1,GENE,Nervous
n08295,MEGF6,1,GENE,Nervous
n08296,MEGF8,1,GENE,Nervous
n08297,MEGF9,1,GENE,Nervous
n08298,MEI1,1,GENE,Nervous
n08299,MEIG1,1,GENE,Nervous
n08300,MEIOB,1,GENE,Nervous
n08301,MEIS1,1,GENE,Nervous
n08302,MEIS2,1,GENE,Nervous
n08303,MEIS3,1,GENE,Nervous
n08304,MELK,1,GENE,Nervous
n08305,MEMO1,1,GENE,Nervous
n08306,MEN1,1,GENE,Nervous
n08307,MEOX1,1,GENE,Nervous
n08308,MEOX2,1,GENE,Nervous
n08309,MEP1A,1,GENE,Nervous
n08310,MEP1B,1,GENE,Nervous
n08311,MEPCE,1,GENE,Nervous
n08312,MEPE,1,GENE,Nervous
n08313,MERTK,1,GENE,Nervous
n08314,MESP1,1,GENE,Nervous
n08315,MESP2,1,GENE,Nervous
n08316,MEST,1,GENE,Nervous
n08317,MET,1,GENE,Nervous
n08318,METAP1,1,GENE,Nervous
n08319,METAP1D,1,GENE,Nervous
n08320,METAP2,1,GENE,Nervous
n08321,METRN,1,GENE,Nervous
n08322,METRNL,1,GENE,Nervous
n08323,METTL1,1,GENE,Nervous
n08324,METTL11B,1,GENE,Nervous
n08325,METTL14,1,GENE,Nervous
n08326,METTL15,1,GENE,Nervous
n08327,METTL16,1,GENE,Nervous
n08328,METTL17,1,GENE,Nervous
n08329,METTL18,1,GENE,Nervous
n08330,METTL21A,1,GENE,Nervous
n08331,METTL21C,1,GENE,Nervous
n08332,METTL22,1,GENE,Nervous
n08333,METTL23,1,GENE,Nervous
n08334,METTL24,1,GENE,Nervous
n08335,METTL25,1,GENE,Nervous
n08336,METTL2A,1,GENE,Nervous
n08337,METTL2B,1,GENE,Nervous
n08338,METTL3,1,GENE,Nervous
n08339,METTL4,1,GENE,Nervous
n08340,METTL5,1,GENE,Nervous
n08341,METTL6,1,GENE,Nervous
n08342,METTL7A,1,GENE,Nervous
n08343,METTL7B,1,GENE,Nervous
n08344,METTL8,1,GENE,Nervous
n08345,METTL9,1,GENE,Nervous
n08346,MEX3A,1,GENE,Nervous
n08347,MEX3B,1,GENE,Nervous
n08348,MEX3C,1,GENE,Nervous
n08349,MEX3D,1,GENE,Nervous
n08350,MFAP1,1,GENE,Nervous
n08351,MFAP2,1,GENE,Nervous
n08352,MFAP3,1,GENE,Nervous
n08353,MFAP3L,1,GENE,Nervous
n08354,MFAP4,1,GENE,Nervous
n08355,MFAP5,1,GENE,Nervous
n08356,MFF,1,GENE,Nervous
n08357,MFGE8,1,GENE,Nervous
n08358,MFHAS1,1,GENE,Nervous
n08359,MFN1,1,GENE,Nervous
n08360,MFN2,1,GENE,Nervous
n08361,MFNG,1,GENE,Nervous
n08362,MFRP,1,GENE,Nervous
n08363,MFSD1,1,GENE,Nervous
n08364,MFSD10,1,GENE,Nervous
n08365,MFSD11,1,GENE,Nervous
n08366,MFSD12,1,GENE,Nervous
n08367,MFSD2A,1,GENE,Nervous
n08368,MFSD2B,1,GENE,Nervous
n08369,MFSD3,1,GENE,Nervous
n08370,MFSD5,1,GENE,Nervous
n08371,MFSD6,1,GENE,Nervous
n08372,MFSD6L,1,GENE,Nervous
n08373,MFSD8,1,GENE,Nervous
n08374,MFSD9,1,GENE,Nervous
n08375,MGA,1,GENE,Nervous
n08376,MGAM,1,GENE,Nervous
n08377,MGAM2,1,GENE,Nervous
n08378,MGARP,1,GENE,Nervous
n08379,MGAT1,1,GENE,Nervous
n08380,MGAT2,1,GENE,Nervous
n08381,MGAT3,1,GENE,Nervous
n08382,MGAT4A,1,GENE,Nervous
n08383,MGAT4B,1,GENE,Nervous
n08384,MGAT4C,1,GENE,Nervous
n08385,MGAT4D,1,GENE,Nervous
n08386,MGAT5,1,GENE,Nervous
n08387,MGAT5B,1,GENE,Nervous
n08388,MGLL,1,GENE,Nervous
n08389,MGME1,1,GENE,Nervous
n08390,MGMT,1,GENE,Nervous
n08391,MGP,1,GENE,Nervous
n08392,MGRN1,1,GENE,Nervous
n08393,MGST1,1,GENE,Nervous
n08394,MGST2,1,GENE,Nervous
n08395,MGST3,1,GENE,Nervous
n08396,MIA,1,GENE,Nervous
n08397,MIA2,1,GENE,Nervous
n08398,MIA3,1,GENE,Nervous
n08399,MIB1,1,GENE,Nervous
n08400,MIB2,1,GENE,Nervous
n08401,MICA,1,GENE,Nervous
n08402,MICAL1,1,GENE,Nervous
n08403,MICAL2,1,GENE,Nervous
