id,node,node.type,node.label,dataset.type,pln
t01547,TMEM243,1,GENE,1,T2D
t01548,TMEM39A,1,GENE,1,T2D
t01549,TMEM45B,1,GENE,1,T2D
t01550,TMTC1,1,GENE,1,T2D
t01551,TMX2,1,GENE,1,T2D
t01552,TNFAIP3,1,GENE,1,T2D
t01553,TNFAIP8,1,GENE,1,T2D
t01554,TNFRSF13C,1,GENE,1,T2D
t01555,TNFRSF14,1,GENE,1,T2D
t01556,TNFRSF1A,1,GENE,1,T2D
t01557,TNFSF14,1,GENE,1,T2D
t01558,TNIK,1,GENE,1,T2D
t01559,TNIP2,1,GENE,1,T2D
t01560,TNIP3,1,GENE,1,T2D
t01561,TNKS,1,GENE,1,T2D
t01562,TNNC1,1,GENE,1,T2D
t01563,TNP2,1,GENE,1,T2D
t01564,TNXB,1,GENE,1,T2D
t01565,TOM1L2,1,GENE,1,T2D
t01566,TOMM40,1,GENE,1,T2D
t01567,TOX2,1,GENE,1,T2D
t01568,TOX3,1,GENE,1,T2D
t01569,TP53I3,1,GENE,1,T2D
t01570,TP53INP1,1,GENE,1,T2D
t01571,TPCN2,1,GENE,1,T2D
t01572,TPM1,1,GENE,1,T2D
t01573,TPT1,1,GENE,1,T2D
t01574,TRAF3,1,GENE,1,T2D
t01575,TRANK1,1,GENE,1,T2D
t01576,TREH,1,GENE,1,T2D
t01577,TREM2,1,GENE,1,T2D
t01578,TREML2,1,GENE,1,T2D
t01579,TRH,1,GENE,1,T2D
t01580,TRHR,1,GENE,1,T2D
t01581,TRIB1,1,GENE,1,T2D
t01582,TRIB2,1,GENE,1,T2D
t01583,TRIM14,1,GENE,1,T2D
t01584,TRIM2,1,GENE,1,T2D
t01585,TRIM27,1,GENE,1,T2D
t01586,TRIM36,1,GENE,1,T2D
t01587,TRIM56,1,GENE,1,T2D
t01588,TRIM71,1,GENE,1,T2D
t01589,TRIM72,1,GENE,1,T2D
t01590,TRIM8,1,GENE,1,T2D
t01591,TRMT61A,1,GENE,1,T2D
t01592,TRPM1,1,GENE,1,T2D
t01593,TRPM2,1,GENE,1,T2D
t01594,TSC22D2,1,GENE,1,T2D
t01595,TSEN15,1,GENE,1,T2D
t01596,TSFM,1,GENE,1,T2D
t01597,TSHZ2,1,GENE,1,T2D
t01598,TSNARE1,1,GENE,1,T2D
t01599,TSNAXIP1,1,GENE,1,T2D
t01600,TSPAN15,1,GENE,1,T2D
t01601,TSPAN18,1,GENE,1,T2D
t01602,TSPAN8,1,GENE,1,T2D
t01603,TSR1,1,GENE,1,T2D
t01604,TSSK6,1,GENE,1,T2D
t01605,TTC12,1,GENE,1,T2D
t01606,TTC21B,1,GENE,1,T2D
t01607,TTC28,1,GENE,1,T2D
t01608,TTLL6,1,GENE,1,T2D
t01609,TTLL7,1,GENE,1,T2D
t01610,TWF2,1,GENE,1,T2D
t01611,TXK,1,GENE,1,T2D
t01612,TYK2,1,GENE,1,T2D
t01613,TYW5,1,GENE,1,T2D
t01614,UBAP2,1,GENE,1,T2D
t01615,UBE2E2,1,GENE,1,T2D
t01616,UBE2E3,1,GENE,1,T2D
t01617,UBE2Q2L,1,GENE,1,T2D
t01618,UBE2Z,1,GENE,1,T2D
t01619,UBE3C,1,GENE,1,T2D
t01620,UBXN2A,1,GENE,1,T2D
t01621,UBXN6,1,GENE,1,T2D
t01622,UCK2,1,GENE,1,T2D
t01623,UFM1,1,GENE,1,T2D
t01624,UNC13B,1,GENE,1,T2D
t01625,UNC5C,1,GENE,1,T2D
t01626,UNK,1,GENE,1,T2D
t01627,USP25,1,GENE,1,T2D
t01628,USP3,1,GENE,1,T2D
t01629,USP44,1,GENE,1,T2D
t01630,USP46,1,GENE,1,T2D
t01631,USP48,1,GENE,1,T2D
t01632,USP6NL,1,GENE,1,T2D
t01633,VANGL2,1,GENE,1,T2D
t01634,VAV2,1,GENE,1,T2D
t01635,VCAM1,1,GENE,1,T2D
t01636,VEGFA,1,GENE,1,T2D
t01637,VKORC1,1,GENE,1,T2D
t01638,VMP1,1,GENE,1,T2D
t01639,VPS13C,1,GENE,1,T2D
t01640,VPS26A,1,GENE,1,T2D
t01641,VPS37A,1,GENE,1,T2D
t01642,VPS45,1,GENE,1,T2D
t01643,VRK2,1,GENE,1,T2D
t01644,VSIG2,1,GENE,1,T2D
t01645,VTI1A,1,GENE,1,T2D
t01646,VWA5B1,1,GENE,1,T2D
t01647,VWDE,1,GENE,1,T2D
t01648,WBP1L,1,GENE,1,T2D
t01649,WBP2NL,1,GENE,1,T2D
t01650,WDR11,1,GENE,1,T2D
t01651,WDR55,1,GENE,1,T2D
t01652,WDR63,1,GENE,1,T2D
t01653,WDR7,1,GENE,1,T2D
t01654,WDR72,1,GENE,1,T2D
t01655,WDR73,1,GENE,1,T2D
t01656,WDR82,1,GENE,1,T2D
t01657,WFS1,1,GENE,1,T2D
t01658,WNT3,1,GENE,1,T2D
t01659,WNT5A,1,GENE,1,T2D
t01660,WNT7B,1,GENE,1,T2D
t01661,WNT9A,1,GENE,1,T2D
t01662,WSCD2,1,GENE,1,T2D
t01663,WWOX,1,GENE,1,T2D
t01664,XPNPEP3,1,GENE,1,T2D
t01665,XRCC3,1,GENE,1,T2D
t01666,XRCC4,1,GENE,1,T2D
t01667,XYLT1,1,GENE,1,T2D
t01668,YJEFN3,1,GENE,1,T2D
t01669,YKT6,1,GENE,1,T2D
t01670,YPEL3,1,GENE,1,T2D
t01671,YPEL4,1,GENE,1,T2D
t01672,YTHDC2,1,GENE,1,T2D
t01673,YWHAE,1,GENE,1,T2D
t01674,YWHAG,1,GENE,1,T2D
t01675,YWHAH,1,GENE,1,T2D
t01676,ZBTB20,1,GENE,1,T2D
t01677,ZBTB38,1,GENE,1,T2D
t01678,ZBTB46,1,GENE,1,T2D
t01679,ZBTB7B,1,GENE,1,T2D
t01680,ZC2HC1A,1,GENE,1,T2D
t01681,ZC3H7B,1,GENE,1,T2D
t01682,ZC3HAV1,1,GENE,1,T2D
t01683,ZCWPW1,1,GENE,1,T2D
t01684,ZDHHC2,1,GENE,1,T2D
t01685,ZDHHC5,1,GENE,1,T2D
t01686,ZEB2,1,GENE,1,T2D
t01687,ZFAND3,1,GENE,1,T2D
t01688,ZFAND6,1,GENE,1,T2D
t01689,ZFHX3,1,GENE,1,T2D
t01690,ZFP36L1,1,GENE,1,T2D
t01691,ZFP64,1,GENE,1,T2D
t01692,ZFYVE21,1,GENE,1,T2D
t01693,ZFYVE28,1,GENE,1,T2D
t01694,ZHX3,1,GENE,1,T2D
t01695,ZIC1,1,GENE,1,T2D
t01696,ZKSCAN3,1,GENE,1,T2D
t01697,ZKSCAN4,1,GENE,1,T2D
t01698,ZMAT2,1,GENE,1,T2D
t01699,ZMIZ1,1,GENE,1,T2D
t01700,ZNF169,1,GENE,1,T2D
t01701,ZNF184,1,GENE,1,T2D
t01702,ZNF217,1,GENE,1,T2D
t01703,ZNF224,1,GENE,1,T2D
t01704,ZNF257,1,GENE,1,T2D
t01705,ZNF311,1,GENE,1,T2D
t01706,ZNF34,1,GENE,1,T2D
t01707,ZNF346,1,GENE,1,T2D
t01708,ZNF365,1,GENE,1,T2D
t01709,ZNF396,1,GENE,1,T2D
t01710,ZNF408,1,GENE,1,T2D
t01711,ZNF423,1,GENE,1,T2D
t01712,ZNF433,1,GENE,1,T2D
t01713,ZNF438,1,GENE,1,T2D
t01714,ZNF503,1,GENE,1,T2D
t01715,ZNF536,1,GENE,1,T2D
t01716,ZNF592,1,GENE,1,T2D
t01717,ZNF608,1,GENE,1,T2D
t01718,ZNF629,1,GENE,1,T2D
t01719,ZNF646,1,GENE,1,T2D
t01720,ZNF652,1,GENE,1,T2D
t01721,ZNF668,1,GENE,1,T2D
t01722,ZNF689,1,GENE,1,T2D
t01723,ZNF703,1,GENE,1,T2D
t01724,ZNF713,1,GENE,1,T2D
t01725,ZNF746,1,GENE,1,T2D
t01726,ZNF799,1,GENE,1,T2D
t01727,ZNF804A,1,GENE,1,T2D
t01728,ZNF860,1,GENE,1,T2D
t01729,ZNRF3,1,GENE,1,T2D
t01730,ZPLD1,1,GENE,1,T2D
t01731,ZRANB3,1,GENE,1,T2D
t01732,ZSCAN2,1,GENE,1,T2D
t01733,ZSCAN23,1,GENE,1,T2D
t01734,ZSWIM6,1,GENE,1,T2D
t01735,ZZEF1,1,GENE,1,T2D
